date_made_public,city,state,type_of_breach,type_of_organization,total_records,information_source,year_of_breach,latitude,longitude,city_n,state_n,cluster
2008-04-25,Boulder,CO,HACK,EDU,9500.0,Dataloss DB,2008,40.014986,-105.270546,141,6,16
2008-04-25,Baltimore,MD,DISC,GOV,1800.0,Dataloss DB,2008,39.290385,-76.612189,73,26,35
2008-04-28,North Bend,OR,PORT,BSO,500.0,Dataloss DB,2008,43.406501,-124.22428000000001,962,44,3
2008-05-01,Los Gatos,CA,CARD,BSR,250.0,Dataloss DB,2008,37.226611,-121.97468,763,5,22
2008-05-04,Staten  Island,NY,STAT,MED,88000.0,Dataloss DB,2008,40.583438,-74.149588,1326,39,19
2008-05-05,San  Francisco,CA,DISC,MED,6313.0,Dataloss DB,2008,37.77493,-122.419416,1197,5,1
2008-05-05,Statesville,NC,PHYS,GOV,486.0,Dataloss DB,2008,35.782636,-80.88729599999999,1329,33,35
2008-05-06,Atlanta,GA,INSD,BSO,1000.0,Dataloss DB,2008,33.748995,-84.387982,59,13,8
2008-05-06,Wooster,OH,DISC,EDU,192.0,Dataloss DB,2008,40.805057,-81.93514300000001,1535,41,16
2008-05-06,West Haven,MA,PHYS,BSO,0.0,Dataloss DB,2008,42.340828,-71.076581,1470,25,1
2008-05-08,River Forest,IL,HACK,EDU,5000.0,Dataloss DB,2008,41.897809,-87.813948,1157,18,16
2008-05-08,Las Cruces,NM,DISC,EDU,1800.0,Dataloss DB,2008,32.312315999999996,-106.77833700000001,713,37,16
2008-05-09,Princeton,NJ,DISC,EDU,103.0,Dataloss DB,2008,40.348718,-74.659047,1112,36,16
2008-05-12,Islandia,NY,HACK,BSO,80000.0,Dataloss DB,2008,40.804265,-73.169002,626,39,1
2008-05-12,New York,NY,PORT,BSO,13000.0,Dataloss DB,2008,40.714269,-74.005973,941,39,3
2008-05-14,Stillwater,OK,HACK,EDU,70000.0,Dataloss DB,2008,36.115607000000004,-97.058368,1334,42,16
2008-05-15,Harrisonburg,VA,PORT,BSF,0.0,Dataloss DB,2008,38.449569,-78.868916,547,56,3
2008-05-16,Spring,TX,PORT,EDU,8000.0,Dataloss DB,2008,30.079940999999998,-95.41716,1309,52,16
2008-05-16,Montgomery,AL,PHYS,EDU,0.0,Dataloss DB,2008,32.366805,-86.29996899999999,874,1,16
2008-05-16,Lake Buena Vista,FL,PHYS,NGO,0.0,Dataloss DB,2008,28.393619,-81.538684,688,12,20
2008-05-17,Louisville,KY,PHYS,EDU,20.0,Dataloss DB,2008,38.254238,-85.759407,765,23,16
2008-05-20,Jacksonville,FL,INSD,MED,1900.0,Dataloss DB,2008,30.332184,-81.655651,631,12,8
2008-05-20,New York,NY,DISC,EDU,273.0,Dataloss DB,2008,40.714269,-74.005973,941,39,16
2008-05-22,Franklin,TN,PORT,MED,9000.0,Dataloss DB,2008,35.925064,-86.86889000000001,454,51,3
2008-05-23,Irving,TX,PORT,BSF,19000.0,Dataloss DB,2008,32.814018,-96.948895,623,52,3
2008-05-28,San Francisco,CA,HACK,EDU,3569.0,Dataloss DB,2008,37.77493,-122.419416,1205,5,16
2008-05-29,Boston,MA,STAT,BSF,45500.0,Dataloss DB,2008,42.358431,-71.05977299999999,139,25,19
2008-05-31,Swiftwater,PA,HACK,EDU,11000.0,Dataloss DB,2008,41.095368,-75.324905,1356,45,16
2008-06-02,Wethersfield,CT,PHYS,GOV,2100.0,Dataloss DB,2008,41.714267,-72.652592,1492,7,35
2008-06-02,Washington,DC,UNKN,MED,1000.0,Dataloss DB,2008,38.895112,-77.036366,1450,10,1
2008-06-04,Corvallis,OR,HACK,EDU,4700.0,Dataloss DB,2008,44.564566,-123.26204399999999,293,44,16
2008-06-06,Stanford,CA,PORT,EDU,72000.0,Dataloss DB,2008,37.424106,-122.166076,1324,5,16
2008-06-07,Johnson City,TN,STAT,EDU,6200.0,Dataloss DB,2008,36.31344,-82.353473,644,51,19
2008-06-09,Columbia,SC,STAT,EDU,7000.0,Dataloss DB,2008,34.00071,-81.034814,268,49,19
2008-06-10,Salt Lake City,UT,PORT,MED,2200000.0,Dataloss DB,2008,40.760779,-111.891047,1196,54,3
2008-06-10,Gainesville,FL,DISC,EDU,11300.0,Dataloss DB,2008,29.651634,-82.324826,470,12,16
2008-06-10,South Bend,IN,HACK,BSF,0.0,Dataloss DB,2008,41.683381,-86.250007,1285,19,1
2008-06-11,Dickson,TN,PORT,EDU,850.0,Dataloss DB,2008,36.077005,-87.38779,348,51,16
2008-06-12,New York,NY,DISC,EDU,5000.0,Dataloss DB,2008,40.714269,-74.005973,941,39,16
2008-06-13,Dallas,TX,PHYS,BSF,0.0,Dataloss DB,2008,32.802955,-96.76992299999999,313,52,1
2008-06-19,Chicago,IL,PORT,BSF,57160.0,Dataloss DB,2008,41.878114000000004,-87.629798,243,18,3
2008-06-19,Houston,TX,PHYS,BSO,0.0,Dataloss DB,2008,29.763284000000002,-95.363272,596,52,1
2008-06-19,New York,NY,HACK,BSF,0.0,Dataloss DB,2008,40.714269,-74.005973,941,39,1
2008-06-23,Walnut Creek,CA,STAT,BSO,17241.0,Dataloss DB,2008,37.906313,-122.06496299999999,1440,5,19
2008-06-24,Cape Girardeau,MO,INSD,EDU,800.0,Dataloss DB,2008,37.305884000000006,-89.518148,193,30,8
2008-06-26,Austin,TX,PHYS,GOV,826.0,Dataloss DB,2008,30.267153000000004,-97.743061,64,52,35
2008-06-26,Brisbane,CA,STAT,BSR,119.0,Dataloss DB,2008,37.680766,-122.39997199999999,155,5,19
2008-06-27,Cedar Rapids,IA,HACK,BSR,51000.0,Dataloss DB,2008,41.962501,-91.691847,213,16,22
2008-07-02,Kearney,IL,HACK,EDU,2035.0,Dataloss DB,2008,40.699959,-99.083107,658,18,16
2008-07-02,Little Rock,AR,INSD,MED,1800.0,Dataloss DB,2008,34.746481,-92.28959499999999,742,2,8
2008-07-04,Fort Lewis,WA,PORT,GOV,900.0,Dataloss DB,2008,47.086632,-122.61150400000001,437,58,25
2008-07-04,Las Vegas,NV,DISC,GOV,380.0,Dataloss DB,2008,36.114646,-115.172816,716,38,35
2008-07-07,Tallahassee,FL,DISC,GOV,55000.0,Dataloss DB,2008,30.438256,-84.280733,1360,12,35
2008-07-08,Boston,MA,HACK,BSF,10219.0,Dataloss DB,2008,42.358431,-71.05977299999999,139,25,1
2008-07-09,McLean,VA,DISC,BSF,2000.0,Dataloss DB,2008,38.934278000000006,-77.17748,816,56,1
2008-07-10,Franklin,TN,DISC,EDU,5100.0,Dataloss DB,2008,35.925064,-86.86889000000001,454,51,16
2008-07-14,Washington,DC,DISC,GOV,4700.0,Dataloss DB,2008,38.895112,-77.036366,1450,10,35
2008-07-15,Austin,TX,DISC,EDU,2500.0,Dataloss DB,2008,30.267153000000004,-97.743061,64,52,16
2008-07-15,Jefferson City,MO,UNKN,GOV,2000.0,Dataloss DB,2008,38.576702000000004,-92.173516,637,30,35
2008-07-15,Houston,TX,PHYS,BSO,0.0,Dataloss DB,2008,29.763284000000002,-95.363272,596,52,1
2008-07-16,Greensboro,NC,PORT,MED,47000.0,Dataloss DB,2008,36.072635,-79.791975,517,33,3
2008-07-16,Terre Haute,IN,PORT,EDU,2500.0,Dataloss DB,2008,39.466703,-87.41390899999999,1368,19,16
2008-07-17,Jacksonville,FL,PORT,BSO,42000.0,Dataloss DB,2008,30.332184,-81.655651,631,12,3
2008-07-17,College Park,MD,DISC,EDU,23000.0,Dataloss DB,2008,38.980666,-76.93691899999999,260,26,16
2008-07-17,Sacramento,CA,INSD,GOV,5000.0,Dataloss DB,2008,38.581571999999994,-121.4944,1181,5,8
2008-07-19,Minneapolis,MN,STAT,GOV,336.0,Dataloss DB,2008,44.979965,-93.263836,859,29,19
2008-07-24,Reno,NV,HACK,MED,128000.0,Dataloss DB,2008,39.529633000000004,-119.81380300000001,1141,38,1
2008-07-24,Chicago,IL,PORT,GOV,20400.0,Dataloss DB,2008,41.850033,-87.650052,243,18,25
2008-07-24,Tampa,FL,PHYS,EDU,2000.0,Dataloss DB,2008,27.947521999999996,-82.458428,1361,12,16
2008-07-24,Houston,TX,DISC,EDU,259.0,Dataloss DB,2008,29.763284000000002,-95.363272,596,52,16
2008-07-25,Columbus,OH,DISC,EDU,492.0,Dataloss DB,2008,39.961176,-82.99879399999999,269,41,16
2008-07-26,Middletown,CT,HACK,EDU,2815.0,Dataloss DB,2008,41.562321000000004,-72.650649,849,7,16
2008-07-29,Atlanta,GA,DISC,MED,202000.0,Dataloss DB,2008,33.748995,-84.387982,59,13,1
2008-07-29,St. Louis,MO,PORT,BSR,0.0,Dataloss DB,2008,38.646991,-90.224967,1318,30,22
2008-07-31,Dallas,TX,HACK,EDU,9100.0,Dataloss DB,2008,32.802955,-96.76992299999999,313,52,16
2008-07-31,Yuma,AZ,DISC,GOV,300.0,Dataloss DB,2008,32.725325,-114.624397,1545,3,35
2008-08-01,Columbus,OH,PORT,BSO,2600.0,Dataloss DB,2008,39.961176,-82.99879399999999,269,41,3
2008-08-02,Calabasas,CA,INSD,BSF,17000000.0,Dataloss DB,2008,34.157783,-118.63842,178,5,8
2008-08-04,Littleton,CO,PORT,EDU,15000.0,Dataloss DB,2008,39.613321,-105.01665,743,6,16
2008-08-07,Houston,TX,PORT,MED,1200.0,Dataloss DB,2008,29.763284000000002,-95.363272,596,52,3
2008-08-12,Minneapolis,MN,HACK,BSF,5000.0,Dataloss DB,2008,44.979965,-93.263836,859,29,1
2008-08-13,Greenville,SC,PORT,BSO,9000.0,Dataloss DB,2008,34.852618,-82.39401,519,49,3
2008-08-14,Rockledge,FL,HACK,MED,500.0,Dataloss DB,2008,28.319847999999997,-80.729026,1168,12,1
2008-08-18,New York,NY,DISC,EDU,108000.0,Dataloss DB,2008,40.714269,-74.005973,941,39,16
2008-08-18,Richmond,VA,HACK,BSO,92095.0,Dataloss DB,2008,37.542978999999995,-77.469092,1151,56,1
2008-08-18,Keller,TX,DISC,EDU,45.0,Dataloss DB,2008,32.93457,-97.25168199999999,659,52,16
2008-08-19,Kingston,WA,PORT,BSO,0.0,Dataloss DB,2008,47.798707,-122.49819199999999,669,58,3
2008-08-26,Harrisburg,PA,DISC,GOV,2845.0,Dataloss DB,2008,40.2737,-76.88441800000001,545,45,35
2008-08-26,Manassas,VA,DISC,EDU,2600.0,Dataloss DB,2008,38.750949,-77.475267,789,56,16
2008-08-27,Manhattan,KS,PHYS,EDU,86.0,Dataloss DB,2008,39.183608,-96.571669,792,22,16
2008-08-28,Reynoldsburg,OH,PORT,EDU,4259.0,Dataloss DB,2008,39.954786,-82.812119,1146,41,16
2008-08-29,Baton Rouge,LA,DISC,GOV,13000.0,Dataloss DB,2008,30.450746000000002,-91.154551,85,24,35
2008-08-30,Rochester,NY,PORT,EDU,13800.0,Dataloss DB,2008,43.154785,-77.615557,1162,39,16
2008-08-30,Columbus,OH,INSD,GOV,13000.0,Dataloss DB,2008,39.961176,-82.99879399999999,269,41,8
2008-09-02,Potsdam,NY,DISC,EDU,245.0,Dataloss DB,2008,44.669781,-74.981308,1102,39,16
2008-09-05,Morganton,NC,DISC,EDU,163.0,Dataloss DB,2008,35.745407,-81.68481899999999,885,33,16
2008-09-09,Pittsburgh,PA,PORT,EDU,0.0,Dataloss DB,2008,40.440625,-79.995886,1081,45,16
2008-09-10,Cincinnati,OH,HACK,BSF,25000.0,Dataloss DB,2008,39.14801,-84.47702,247,41,1
2008-09-10,Bloomington,IN,DISC,EDU,0.0,Dataloss DB,2008,39.165325,-86.526386,130,19,16
2008-09-11,Iowa City,IA,HACK,EDU,500.0,Dataloss DB,2008,41.661128000000005,-91.530168,620,16,16
2008-09-11,Charleston,WV,DISC,EDU,198.0,Dataloss DB,2008,38.34982,-81.632623,228,60,16
2008-09-12,Nashville,TN,PORT,EDU,9000.0,Dataloss DB,2008,36.165890000000005,-86.78444300000001,917,51,16
2008-09-13,Surprise,AZ,INSD,BSO,137.0,Dataloss DB,2008,33.630594,-112.333216,1353,3,8
2008-09-15,Los Angeles,CA,HACK,BSR,98930.0,Dataloss DB,2008,34.052234000000006,-118.24368500000001,759,5,22
2008-09-19,College Station,TX,HACK,EDU,31.0,Dataloss DB,2008,30.627977,-96.334407,262,52,16
2008-09-22,Sonoma,CA,DISC,EDU,600.0,Dataloss DB,2008,38.291859,-122.458036,1283,5,16
2008-09-23,Austin,TX,INSD,GOV,89000.0,Dataloss DB,2008,30.267153000000004,-97.743061,64,52,8
2008-09-26,Fort Wayne,IN,UNKN,EDU,3348.0,Dataloss DB,2008,41.130604,-85.12886,445,19,16
2008-09-30,Indianapolis,IN,HACK,EDU,11000.0,Dataloss DB,2008,39.767016,-86.156255,614,19,16
2008-09-30,Baton Rouge,LA,DISC,MED,1700.0,Dataloss DB,2008,30.450746000000002,-91.154551,85,24,1
2008-10-01,Littleton,CO,HACK,GOV,0.0,Dataloss DB,2008,39.613321,-105.01665,743,6,35
2008-10-07,Grand Forks,ND,PORT,EDU,84554.0,Dataloss DB,2008,47.925257,-97.032855,497,34,16
2008-10-07,Charleston,WV,PORT,GOV,535.0,Dataloss DB,2008,38.34982,-81.632623,228,60,25
2008-10-13,Summitt,MS,DISC,EDU,1000.0,Dataloss DB,2008,31.283787,-90.46843199999999,1347,31,16
2008-10-15,Indianapolis,IN,DISC,GOV,3300.0,Dataloss DB,2008,39.767016,-86.156255,614,19,35
2008-10-18,Goodyear,AZ,PHYS,GOV,570.0,Dataloss DB,2008,33.435320000000004,-112.35821399999999,494,3,35
2008-10-19,Fredericksburg,VA,DISC,MED,803.0,Dataloss DB,2008,38.303184,-77.46054000000001,456,56,1
2008-10-22,Fresno,CA,PORT,BSO,5700.0,Dataloss DB,2008,36.747727000000005,-119.77236599999999,459,5,3
2008-10-23,Columbus,OH,PORT,MED,36000.0,Dataloss DB,2008,39.961176,-82.99879399999999,269,41,3
2008-10-24,Shenendehowa,NY,HACK,EDU,250.0,Dataloss DB,2008,41.881206,-73.805214,1259,39,16
2008-10-27,Houston,TX,INSD,BSR,0.0,Dataloss DB,2008,29.763284000000002,-95.363272,596,52,22
2008-10-31,Washington,DC,INSD,GOV,383.0,Dataloss DB,2008,38.895112,-77.036366,1450,10,8
2008-11-01,Dallas,TX,PORT,MED,100000.0,Dataloss DB,2008,32.802955,-96.76992299999999,313,52,3
2008-11-01,Seattle,WA,DISC,EDU,5000.0,Dataloss DB,2008,47.60621,-122.332071,1244,58,16
2008-11-01,Portland,OR,DISC,MED,1600.0,Dataloss DB,2008,45.523452,-122.676207,1100,44,1
2008-11-06,St. Louis,MO,UNKN,BSO,700000.0,Dataloss DB,2008,38.646991,-90.224967,1318,30,1
2008-11-06,Cambridge,MA,PORT,EDU,21000.0,Dataloss DB,2008,42.375097,-71.10560799999999,183,25,16
2008-11-07,Phoenix,AZ,PORT,GOV,40000.0,Dataloss DB,2008,33.448377,-112.074037,1070,3,25
2008-11-07,Houston,TX,PORT,MED,0.0,Dataloss DB,2008,29.763284000000002,-95.363272,596,52,3
2008-11-09,Corpus Christi,TX,DISC,EDU,1430.0,Dataloss DB,2008,27.800583000000003,-97.396381,290,52,16
2008-11-11,Dayton,OH,DISC,EDU,1000.0,Dataloss DB,2008,39.758948,-84.19160699999999,324,41,16
2008-11-12,Gainesville,FL,HACK,EDU,330000.0,Dataloss DB,2008,29.651634,-82.324826,470,12,16
2008-11-21,Jackson,TN,PORT,EDU,200.0,Dataloss DB,2008,35.614517,-88.813947,630,51,16
2008-11-21,New Bern,NC,STAT,BSO,70.0,Dataloss DB,2008,35.108493,-77.04411400000001,927,33,19
2008-11-22,Baltimore,MD,PORT,GOV,1367.0,Dataloss DB,2008,39.290385,-76.612189,73,26,25
2008-11-24,Seattle,WA,PORT,BSR,97000.0,Dataloss DB,2008,47.60621,-122.332071,1244,58,22
2008-11-25,Ogden,UT,PHYS,GOV,70.0,Dataloss DB,2008,41.223,-111.97383,994,54,35
2008-11-26,Mason,OH,HACK,BSR,59419.0,Dataloss DB,2008,39.360059,-84.309939,808,41,22
2008-12-02,Tallahassee,FL,DISC,GOV,259193.0,Dataloss DB,2008,30.438256,-84.280733,1360,12,35
2008-12-02,Washington,DC,PORT,GOV,6000.0,Dataloss DB,2008,38.895112,-77.036366,1450,10,25
2008-12-03,Sacramento,CA,PORT,NGO,0.0,Dataloss DB,2008,38.581571999999994,-121.4944,1181,5,20
2008-12-05,Pomona,CA,DISC,EDU,675.0,Dataloss DB,2008,34.055289,-117.752279,1094,5,16
2008-12-11,Houston,TX,PORT,BSR,1000.0,Dataloss DB,2008,29.763284000000002,-95.363272,596,52,22
2008-12-12,Portland,OR,PORT,EDU,890.0,Dataloss DB,2008,45.523452,-122.676207,1100,44,16
2008-12-14,Merrimack,NH,HACK,BSR,0.0,Dataloss DB,2008,42.865086,-71.4934,836,35,22
2008-12-15,Baton Rouge,LA,DISC,GOV,299.0,Dataloss DB,2008,30.450746000000002,-91.154551,85,24,35
2008-12-15,Greensboro,NC,HACK,EDU,0.0,Dataloss DB,2008,36.072635,-79.791975,517,33,16
2008-12-17,Concord,NH,DISC,GOV,9300.0,Dataloss DB,2008,43.208137,-71.537572,270,35,35
2008-12-18,Dover,NH,PORT,BSR,10000.0,Dataloss DB,2008,43.197862,-70.87366999999999,353,35,22
2008-12-19,Clarksville,TN,PHYS,EDU,750.0,Dataloss DB,2008,36.529771000000004,-87.359453,251,51,16
2008-12-22,Winston-Salem,NC,DISC,EDU,2700.0,Dataloss DB,2008,36.09986,-80.24421600000001,1521,33,16
2008-12-23,Los Angeles,CA,INSD,MED,1000.0,Dataloss DB,2008,34.052234000000006,-118.24368500000001,759,5,8
2008-12-23,Chillicothe,OH,PORT,EDU,38.0,Dataloss DB,2008,39.33312,-82.98240200000001,245,41,16
2008-12-24,New Orleans,LA,DISC,GOV,16857.0,Dataloss DB,2008,29.954648,-90.07507199999999,937,24,35
2008-12-25,Las Vegas,NV,PHYS,BSO,16000.0,Dataloss DB,2008,36.114646,-115.172816,716,38,1
2008-12-29,Atlanta,GA,HACK,BSF,1100000.0,Dataloss DB,2008,33.748995,-84.387982,59,13,1
2008-12-31,Columbus,OH,DISC,EDU,18000.0,Dataloss DB,2008,39.961176,-82.99879399999999,269,41,16
2008-12-31,Laconia,NH,PHYS,MED,1500.0,Dataloss DB,2008,43.527854999999995,-71.47035100000001,684,35,1
2009-01-02,New York,NY,STAT,BSF,0.0,Dataloss DB,2009,40.714269,-74.005973,941,39,19
2009-01-02,Somers,NY,PORT,BSR,0.0,Dataloss DB,2009,41.32815,-73.685686,1280,39,22
2009-01-05,Washington,DE,INSD,GOV,10.0,Dataloss DB,2009,39.684007,-74.575988,1450,11,8
2009-01-06,Atlanta,GA,HACK,BSF,5000000.0,Dataloss DB,2009,33.748995,-84.387982,59,13,1
2009-01-07,Oceanside,CA,HACK,BSO,0.0,Dataloss DB,2009,33.19587,-117.37948300000001,992,5,7
2009-01-11,Rochester,NY,HACK,EDU,450.0,Dataloss DB,2009,43.154785,-77.615557,1162,39,16
2009-01-12,Columbus,OH,PHYS,EDU,100.0,Dataloss DB,2009,39.961176,-82.99879399999999,269,41,16
2009-01-13,Morganton,NC,PORT,NGO,300.0,Dataloss DB,2009,35.745407,-81.68481899999999,885,33,20
2009-01-13,Silver Spring,MD,PORT,NGO,292.0,Dataloss DB,2009,38.990666,-77.026088,1269,26,20
2009-01-13,Neward,NJ,PORT,BSO,230.0,Dataloss DB,2009,40.735657,-74.17236700000001,943,36,3
2009-01-13,Eugene,OR,PORT,EDU,0.0,Dataloss DB,2009,44.052069,-123.086754,400,44,16
2009-01-13,Hackensack,NJ,PORT,BSO,0.0,Dataloss DB,2009,40.885933,-74.043474,529,36,3
2009-01-14,Dallas,TX,INSD,BSO,0.0,Dataloss DB,2009,32.802955,-96.76992299999999,313,52,8
2009-01-16,Coos Bay,OR,PORT,EDU,200.0,Dataloss DB,2009,43.366501,-124.21789,279,44,16
2009-01-20,Princeton,NJ,HACK,BSF,130000000.0,Dataloss DB,2009,40.348718,-74.659047,1112,36,1
2009-01-20,Charleston,WV,INSD,GOV,11000.0,Dataloss DB,2009,38.34982,-81.632623,228,60,8
2009-01-21,Springfield,MO,DISC,EDU,565.0,Dataloss DB,2009,37.215326,-93.298244,1310,30,16
2009-01-26,Madison,WI,PORT,GOV,500.0,Dataloss DB,2009,43.073052000000004,-89.40123,781,59,25
2009-01-27,Beaumont,TX,DISC,GOV,500.0,Dataloss DB,2009,30.086046000000003,-94.101846,92,52,35
2009-01-27,New York,NY,PHYS,BSO,0.0,Dataloss DB,2009,40.714269,-74.005973,941,39,1
2009-01-28,Springfield,MA,DISC,NGO,60.0,Dataloss DB,2009,42.101483,-72.589811,1310,25,20
2009-01-30,Indianapolis,IN,DISC,GOV,8775.0,Dataloss DB,2009,39.767016,-86.156255,614,19,35
2009-01-30,Manhattan,KS,DISC,EDU,45.0,Dataloss DB,2009,39.183608,-96.571669,792,22,16
2009-01-31,New York,NY,PORT,EDU,1400.0,Dataloss DB,2009,40.714269,-74.005973,941,39,16
2009-01-31,Muncie,IN,DISC,EDU,19.0,Dataloss DB,2009,40.193377000000005,-85.38636,902,19,16
2009-01-31,Indianapolis,IN,PHYS,BSR,0.0,Dataloss DB,2009,39.767016,-86.156255,614,19,22
2009-02-02,Denver,CO,INSD,MED,150.0,Dataloss DB,2009,39.739154,-104.984703,338,6,8
2009-02-02,Orange City,FL,PHYS,BSO,0.0,Dataloss DB,2009,28.948876000000002,-81.298674,1007,12,1
2009-02-03,Springfield,MA,PORT,MED,0.0,Dataloss DB,2009,42.101483,-72.589811,1310,25,3
2009-02-03,Fairfax,VA,HACK,BSO,0.0,Dataloss DB,2009,38.846224,-77.306373,410,56,7
2009-02-03,Atlanta,GA,STAT,GOV,0.0,Dataloss DB,2009,33.748995,-84.387982,59,13,19
2009-02-04,Waco,TX,DISC,GOV,20.0,Dataloss DB,2009,31.549333,-97.14667,1433,52,35
2009-02-04,Lathrup Village,MI,PHYS,MED,0.0,Dataloss DB,2009,42.496424,-83.222707,718,28,1
2009-02-05,Mooresville,NC,INSD,BSO,0.0,Dataloss DB,2009,35.58486,-80.81007199999999,883,33,8
2009-02-06,West Lafayette,IN,DISC,EDU,962.0,Dataloss DB,2009,40.425869,-86.908066,1473,19,16
2009-02-06,Harris,NY,INSD,MED,431.0,Dataloss DB,2009,41.714256,-74.72627299999999,544,39,8
2009-02-09,Washington,DC,HACK,GOV,48000.0,Dataloss DB,2009,38.895112,-77.036366,1450,10,35
2009-02-09,Dallas,TX,PORT,MED,9300.0,Dataloss DB,2009,32.802955,-96.76992299999999,313,52,3
2009-02-09,Santee,CA,INSD,GOV,0.0,Dataloss DB,2009,32.838383,-116.97391699999999,1228,5,8
2009-02-10,Tulsa,OK,DISC,BSO,160.0,Dataloss DB,2009,36.153982,-95.992775,1394,42,1
2009-02-11,Los Alamos,NM,STAT,GOV,0.0,Dataloss DB,2009,35.88808,-106.306972,758,37,19
2009-02-13,Tuscaloosa,AL,HACK,EDU,37000.0,Dataloss DB,2009,33.209841,-87.569174,1397,1,16
2009-02-16,Parsippany,NJ,HACK,BSO,21000.0,Dataloss DB,2009,40.857877,-74.425987,1045,36,1
2009-02-17,Binghamton,NY,DISC,EDU,14000.0,Dataloss DB,2009,42.098687,-75.917974,122,39,16
2009-02-18,Albuquerque,NM,PORT,NGO,36000.0,Dataloss DB,2009,35.084491,-106.651137,18,37,20
2009-02-18,Woonsocket,RI,PHYS,MED,0.0,Dataloss DB,2009,42.002876,-71.51478399999999,1534,48,1
2009-02-19,Gainesville,FL,HACK,EDU,97200.0,Dataloss DB,2009,29.651634,-82.324826,470,12,16
2009-02-19,Raleigh,NC,DISC,MED,1000.0,Dataloss DB,2009,35.772096000000005,-78.638615,1123,33,1
2009-02-20,Little Rock,AR,PORT,GOV,807000.0,Dataloss DB,2009,34.746481,-92.28959499999999,742,2,25
2009-02-20,Del Mar,CA,PHYS,EDU,53.0,Dataloss DB,2009,32.959489000000005,-117.26531499999999,332,5,16
2009-02-23,Gainesville,FL,DISC,EDU,101.0,Dataloss DB,2009,29.651634,-82.324826,470,12,16
2009-02-23,Corona Del Mar,CA,PHYS,BSF,0.0,Dataloss DB,2009,33.598078,-117.873112,288,5,1
2009-02-26,Steamboat Springs,CO,PORT,EDU,1300.0,Dataloss DB,2009,40.484977,-106.83171599999999,1330,6,16
2009-03-01,Muskogee,OK,PORT,GOV,4500.0,Dataloss DB,2009,35.747877,-95.369691,908,42,25
2009-03-03,Altus,OK,DISC,EDU,1500.0,Dataloss DB,2009,34.638126,-99.333975,28,42,16
2009-03-04,New York,NY,INSD,GOV,80000.0,Dataloss DB,2009,40.714269,-74.005973,941,39,8
2009-03-04,Elk Grove,CA,PHYS,EDU,520.0,Dataloss DB,2009,38.408799,-121.371618,384,5,16
2009-03-05,Lima,OH,PHYS,MED,242.0,Dataloss DB,2009,40.742551,-84.105226,735,41,1
2009-03-06,Griffith,IN,PORT,GOV,50.0,Dataloss DB,2009,41.528369,-87.42365,525,19,25
2009-03-07,Idaho Falls,ID,PORT,GOV,59000.0,Dataloss DB,2009,43.466581,-112.03413700000002,607,17,25
2009-03-07,Shawnee,OK,PHYS,GOV,0.0,Dataloss DB,2009,35.327293,-96.9253,1253,42,35
2009-03-11,Overland Park,KS,INSD,BSO,0.0,Dataloss DB,2009,38.982228000000006,-94.670792,1028,22,8
2009-03-12,Chicago,IL,PORT,BSO,63000.0,Dataloss DB,2009,41.850033,-87.650052,243,18,3
2009-03-16,Toledo,OH,STAT,EDU,450.0,Dataloss DB,2009,41.663938,-83.555212,1375,41,19
2009-03-17,University Park,PA,HACK,EDU,1000.0,Dataloss DB,2009,40.802006,-77.85639,1408,45,16
2009-03-18,Deerfield,IL,DISC,MED,28000.0,Dataloss DB,2009,42.171137,-87.844512,330,18,1
2009-03-18,Carrollton,GA,PORT,EDU,1300.0,Dataloss DB,2009,33.58011,-85.076611,201,13,16
2009-03-18,Columbus,OH,DISC,GOV,900.0,Dataloss DB,2009,39.961176,-82.99879399999999,269,41,35
2009-03-18,New York,NY,PHYS,GOV,0.0,Dataloss DB,2009,40.714269,-74.005973,941,39,35
2009-03-24,Boston,MA,PHYS,MED,192.0,Dataloss DB,2009,42.358431,-71.05977299999999,139,25,1
2009-03-31,Cupertino,CA,INSD,BSO,200.0,Dataloss DB,2009,37.322998,-122.032182,311,5,8
2009-04-01,Palo Alto,CA,PORT,MED,1000.0,Dataloss DB,2009,37.441883000000004,-122.14301999999999,1038,5,3
2009-04-03,Nashville,TN,INSD,GOV,1600.0,Dataloss DB,2009,36.165890000000005,-86.78444300000001,917,51,8
2009-04-06,Culpepper,VA,DISC,GOV,7845.0,Dataloss DB,2009,38.473182,-77.996664,309,56,35
2009-04-08,Nashville,TN,DISC,EDU,18000.0,Dataloss DB,2009,36.165890000000005,-86.78444300000001,917,51,16
2009-04-08,"Kapolei, O'ahu",HI,PORT,GOV,1892.0,Dataloss DB,2009,21.335403,-158.056892,656,15,25
2009-04-09,Erie,PA,HACK,EDU,10868.0,Dataloss DB,2009,42.129224,-80.085059,396,45,16
2009-04-10,Borrego Springs,CA,PORT,BSF,0.0,Dataloss DB,2009,33.255872,-116.37501200000001,137,5,3
2009-04-11,Salisbury,MD,PORT,MED,100000.0,Dataloss DB,2009,38.360673999999996,-75.599369,1194,26,3
2009-04-12,Chattanooga,TN,STAT,MED,0.0,Dataloss DB,2009,35.045629999999996,-85.30968,233,51,19
2009-04-13,Greensboro,NC,PORT,MED,14380.0,Dataloss DB,2009,36.072635,-79.791975,517,33,3
2009-04-16,Los Angeles,CA,INSD,BSO,0.0,Dataloss DB,2009,34.052234000000006,-118.24368500000001,759,5,8
